variant,effective_update,raw_action_loss,raw_direction_loss,raw_alignment_loss,weighted_direction_loss,weighted_alignment_loss,learning_rate,lambda_a,lambda_b,gradient_norm_before_clip,gradient_clip_scale,direction_supervised_samples_in_update
sa,2940,0.0443115234375,0.0025348663330078125,,0.0007604598999023437,,3.06192532661953e-06,0.3,0.1,2.5394036769866943,0.3937932393587062,15
sa,2941,0.03070068359375,0.0014781951904296875,,0.00044345855712890625,,3.0599126148445066e-06,0.3,0.1,1.3611611127853394,0.7346668888840817,14
sa,2942,0.03564453125,0.0014066696166992188,,0.0004220008850097656,,3.0579340091207996e-06,0.3,0.1,1.3404337167739868,0.746027190666834,15
sa,2943,0.0341796875,0.0017185211181640625,,0.0005155563354492188,,3.055988372580032e-06,0.3,0.1,1.4055296182632446,0.7114755797431427,16
sa,2944,0.04705810546875,0.001979351043701172,,0.0005938053131103515,,3.0540757052222034e-06,0.3,0.1,1.1267080307006836,0.8875413796226466,14
sa,2945,0.0182342529296875,0.0014400482177734375,,0.00043201446533203125,,3.052196007047314e-06,0.3,0.1,0.978104829788208,1.0,16
sa,2946,0.0268707275390625,0.002231597900390625,,0.0006694793701171875,,3.0503492780553643e-06,0.3,0.1,1.858585238456726,0.5380436577825986,16
sa,2947,0.033447265625,0.0013737678527832031,,0.0004121303558349609,,3.0485364277410554e-06,0.3,0.1,1.2885786294937134,0.7760488782845197,16
sa,2948,0.03387451171875,0.0016760826110839844,,0.0005028247833251953,,3.0467565466096858e-06,0.3,0.1,1.8661922216415405,0.535850481211619,13
sa,2949,0.0258331298828125,0.0021076202392578125,,0.0006322860717773438,,3.0450096346612554e-06,0.3,0.1,1.3593560457229614,0.735642441247362,16
sa,2950,0.03607177734375,0.00228118896484375,,0.000684356689453125,,3.0432956918957643e-06,0.3,0.1,19.893661499023438,0.05026726729260419,16
sa,2951,0.037139892578125,0.0017795562744140625,,0.0005338668823242187,,3.0416156278079143e-06,0.3,0.1,4.185499668121338,0.23892010017739415,16
sa,2952,0.04083251953125,0.0016002655029296875,,0.00048007965087890623,,3.0399685329030035e-06,0.3,0.1,2.320235013961792,0.4309908237668149,16
sa,2953,0.03253173828125,0.0013866424560546875,,0.00041599273681640624,,3.0383541798073566e-06,0.3,0.1,1.9996579885482788,0.5000855174869102,14
sa,2954,0.064453125,0.001651763916015625,,0.0004955291748046875,,3.036773932763026e-06,0.3,0.1,1.9335275888442993,0.5171894136756104,16
sa,2955,0.0391845703125,0.0010929107666015625,,0.00032787322998046876,,3.0352264275279595e-06,0.3,0.1,3.9429895877838135,0.25361466920891806,15
sa,2956,0.03961181640625,0.0023708343505859375,,0.0007112503051757812,,3.0337121188495075e-06,0.3,0.1,1.80412757396698,0.5542845275631836,16
sa,2957,0.03875732421875,0.00185394287109375,,0.0005561828613281249,,3.032230779353995e-06,0.3,0.1,2.709833860397339,0.36902631361074345,16
sa,2958,0.0408935546875,0.0021419525146484375,,0.0006425857543945312,,3.0307833185361233e-06,0.3,0.1,2.7995002269744873,0.35720661508241175,14
sa,2959,0.036895751953125,0.0020732879638671875,,0.0006219863891601562,,3.0293685995275155e-06,0.3,0.1,1.7727067470550537,0.5641090956872991,16
sa,2960,0.0472412109375,0.0016040802001953125,,0.0004812240600585937,,3.0279870770755224e-06,0.3,0.1,1.6315358877182007,0.6129194016066414,16
sa,2961,0.0462646484375,0.0021457672119140625,,0.0006437301635742188,,3.026639205927495e-06,0.3,0.1,4.420408248901367,0.2262234489876668,15
sa,2962,0.028228759765625,0.0014963150024414062,,0.00044889450073242186,,3.0253236218413804e-06,0.3,0.1,1.7156697511672974,0.5828627562615858,14
sa,2963,0.04010009765625,0.0012278556823730469,,0.00036835670471191406,,3.0240423711802578e-06,0.3,0.1,1.3325092792510986,0.7504638170790251,16
sa,2964,0.025787353515625,0.0023970603942871094,,0.0007191181182861328,,3.0227936349547235e-06,0.3,0.1,1.2420690059661865,0.8051082469625874,16
sa,2965,0.04559326171875,0.0011129379272460938,,0.0003338813781738281,,3.021578550033155e-06,0.3,0.1,2.049497604370117,0.4879244542017092,15
sa,2966,0.05169677734375,0.00208282470703125,,0.0006248474121093749,,3.0203973437892273e-06,0.3,0.1,3.1082630157470703,0.32172309580424946,16
sa,2967,0.04766845703125,0.0014781951904296875,,0.00044345855712890625,,3.0192484246072127e-06,0.3,0.1,5.036735534667969,0.1985412958685197,15
sa,2968,0.028900146484375,0.00201416015625,,0.000604248046875,,3.018132929355488e-06,0.3,0.1,1.3563332557678223,0.7372819296050501,16
sa,2969,0.040679931640625,0.0019817352294921875,,0.0005945205688476562,,3.017050858034054e-06,0.3,0.1,1.5963029861450195,0.6264474906577371,16
sa,2970,0.02886962890625,0.0022735595703125,,0.0006820678710937499,,3.0160022106429096e-06,0.3,0.1,2.1685211658477783,0.461143758128389,16
sa,2971,0.0321044921875,0.0021343231201171875,,0.0006402969360351562,,3.01498675980838e-06,0.3,0.1,2.215743064880371,0.451315865927799,16
sa,2972,0.0355224609375,0.0014529228210449219,,0.0004358768463134766,,3.01400427815679e-06,0.3,0.1,1.5210158824920654,0.6574553306843701,14
sa,2973,0.0478515625,0.0015392303466796875,,0.00046176910400390624,,3.0130556751828408e-06,0.3,0.1,2.565906524658203,0.38972581050403116,15
sa,2974,0.0401763916015625,0.0016603469848632812,,0.0004981040954589843,,3.012139131897129e-06,0.3,0.1,1.7197060585021973,0.5814947240873038,14
sa,2975,0.0471343994140625,0.0018482208251953125,,0.0005544662475585937,,3.011257149410085e-06,0.3,0.1,1.6029132604599,0.6238640759095629,16
sa,2976,0.04791259765625,0.0016260147094726562,,0.0004878044128417969,,3.0104083634796552e-06,0.3,0.1,1.5105541944503784,0.6620086877212997,14
sa,2977,0.033355712890625,0.0013866424560546875,,0.00041599273681640624,,3.009592546732165e-06,0.3,0.1,2.0020103454589844,0.4994979183140726,14
sa,2978,0.03924560546875,0.0024394989013671875,,0.0007318496704101562,,3.0088094717939384e-06,0.3,0.1,1.8225826025009155,0.5486719771316909,16
sa,2979,0.02392578125,0.0012602806091308594,,0.0003780841827392578,,3.008060275533353e-06,0.3,0.1,0.7903498411178589,1.0,14
sa,2980,0.034820556640625,0.0014095306396484375,,0.00042285919189453123,,3.007344048455707e-06,0.3,0.1,1.4373037815093994,0.6957471432725514,15
sa,2981,0.037261962890625,0.00152587890625,,0.000457763671875,,3.0066617000557017e-06,0.3,0.1,2.0141491889953613,0.49648755189718125,15
sa,2982,0.036376953125,0.0011081695556640625,,0.0003324508666992187,,3.0060116387176095e-06,0.3,0.1,1.6032600402832031,0.6237291361814007,16
sa,2983,0.037322998046875,0.0015692710876464844,,0.0004707813262939453,,3.0053961381781846e-06,0.3,0.1,2.5914039611816406,0.3858912060719454,16
sa,2984,0.047698974609375,0.0024042129516601562,,0.0007212638854980468,,3.0048126973269973e-06,0.3,0.1,2.597269058227539,0.385019794861928,16
sa,2985,0.0321044921875,0.0019969940185546875,,0.0005990982055664062,,3.004263135153451e-06,0.3,0.1,1.240253210067749,0.8062869677598938,16
sa,2986,0.0202484130859375,0.002559185028076172,,0.0007677555084228515,,3.0037472242838703e-06,0.3,0.1,1.1029306650161743,0.9066753076317224,16
sa,2987,0.045166015625,0.002414703369140625,,0.0007244110107421875,,3.0032645099709043e-06,0.3,0.1,2.700972318649292,0.3702370413407577,16
sa,2988,0.035369873046875,0.002048492431640625,,0.0006145477294921875,,3.0028147648408776e-06,0.3,0.1,1.152290940284729,0.8678363814549317,15
sa,2989,0.024444580078125,0.0018711090087890625,,0.0005613327026367188,,3.0023977615201147e-06,0.3,0.1,1.549884557723999,0.6452093447969423,16
sa,2990,0.029815673828125,0.0020751953125,,0.00062255859375,,3.0020148642506683e-06,0.3,0.1,1.3376517295837402,0.747578744066056,16
sa,2991,0.02667236328125,0.0017528533935546875,,0.0005258560180664062,,3.0016656182851875e-06,0.3,0.1,1.392539381980896,0.7181125452821978,16
sa,2992,0.044464111328125,0.002193450927734375,,0.0006580352783203125,,3.0013486593816197e-06,0.3,0.1,3.4797916412353516,0.2873735278141517,16
sa,2993,0.03154754638671875,0.0017766952514648438,,0.0005330085754394531,,3.0010660339030437e-06,0.3,0.1,1.7850810289382935,0.5601986597744342,16
sa,2994,0.03045654296875,0.001967906951904297,,0.000590372085571289,,3.0008156954863807e-06,0.3,0.1,1.369715929031372,0.7300783898360402,13
sa,2995,0.0429840087890625,0.0012745857238769531,,0.0003823757171630859,,3.000599463121034e-06,0.3,0.1,4.8876190185546875,0.2045985982548429,14
sa,2996,0.03955078125,0.0014743804931640625,,0.0004423141479492187,,3.0004159725649515e-06,0.3,0.1,3.157899856567383,0.3166661532728253,16
sa,2997,0.027191162109375,0.0017414093017578125,,0.0005224227905273437,,3.00026636068651e-06,0.3,0.1,1.4287526607513428,0.6999112074962833,15
sa,2998,0.03778076171875,0.0015573501586914062,,0.00046720504760742185,,3.0001497179910075e-06,0.3,0.1,2.195554733276367,0.4554657576255122,15
sa,2999,0.0216064453125,0.00141143798828125,,0.000423431396484375,,3.0000667265994707e-06,0.3,0.1,1.2156423330307007,0.8226103787508898,13
sa,3000,0.04248046875,0.0012929439544677734,,0.000387883186340332,,3.0000169317645486e-06,0.3,0.1,2.295731544494629,0.43559100034936143,13
sb,1,14.703125,,0.9989122152328491,,4.994561076164246e-05,2.996966941282153e-08,0.3,5e-05,15.352043151855469,0.06513790966508186,
sb,2,13.84375,,0.999302864074707,,9.993028640747071e-05,5.993933882564306e-08,0.3,0.0001,14.156282424926758,0.0706400147993073,
sb,3,14.6875,,1.000646024942398,,0.00015009690374135972,8.99090082384646e-08,0.3,0.00015000000000000001,14.345499992370605,0.06970827092341375,
sb,4,14.375,,0.9994305223226547,,0.00019988610446453094,1.1988049664068967e-07,0.3,0.0002,15.008804321289062,0.06662755930407872,
sb,5,14.890625,,0.9971521347761154,,0.00024928803369402887,1.498501660535112e-07,0.3,0.00025,16.435077667236328,0.06084546846976702,
sb,6,13.734375,,0.9987078309059143,,0.0002996123492717743,1.7981983546633273e-07,0.3,0.00030000000000000003,13.207019805908203,0.07571730902929719,
sb,7,12.625,,0.9964639991521835,,0.00034876239970326427,2.0978950487915426e-07,0.3,0.00035000000000000005,15.005514144897461,0.0666421683618248,
sb,8,13.890625,,0.9992984235286713,,0.0003997193694114685,2.3976099328137934e-07,0.3,0.0004,13.645957946777344,0.07328177354057888,
sb,9,14.8125,,0.9984734952449799,,0.0004493130728602409,2.6973066269420087e-07,0.3,0.00045,15.560420989990234,0.06426561342031066,
sb,10,14.71875,,0.9994009137153625,,0.0004997004568576813,2.997003321070224e-07,0.3,0.0005,16.104860305786133,0.0620930564446263,
sb,11,14.03125,,1.0009881258010864,,0.0005505434691905975,3.2967000151984394e-07,0.3,0.00055,15.411970138549805,0.06488463129698845,
sb,12,14.734375,,0.9994714707136154,,0.0005996828824281693,3.5963967093266547e-07,0.3,0.0006000000000000001,14.749616622924805,0.0677983723621491,
sb,13,12.203125,,1.00029619038105,,0.0006501925237476826,3.8961115933489054e-07,0.3,0.00065,11.908590316772461,0.0839729954091683,
sb,14,14.765625,,0.9997109174728394,,0.0006997976422309876,4.195808287477121e-07,0.3,0.0007000000000000001,17.71684455871582,0.056443459594956426,
sb,15,14.859375,,0.9986271858215332,,0.00074897038936615,4.495504981605336e-07,0.3,0.00075,14.721312522888184,0.06792872567885742,
sb,16,13.5625,,0.9989860355854034,,0.0007991888284683227,4.795201675733551e-07,0.3,0.0008,12.469520568847656,0.08019554516781337,
sb,17,12.8125,,0.9979127198457718,,0.0008482258118689061,5.094898369861767e-07,0.3,0.0008500000000000001,11.827264785766602,0.08455040265974595,
sb,18,14.25,,0.999452754855156,,0.0008995074793696404,5.394613253884017e-07,0.3,0.0009,14.151006698608398,0.07066635055005234,
sb,19,13.953125,,0.9978876411914825,,0.0009479932591319084,5.694309948012233e-07,0.3,0.00095,13.892138481140137,0.07198315805429038,
sb,20,15.625,,0.9983539879322052,,0.0009983539879322052,5.994006642140448e-07,0.3,0.001,15.490935325622559,0.06455388128475137,
sb,21,14.125,,0.9997303932905197,,0.0010497169129550458,6.293703336268663e-07,0.3,0.0010500000000000002,14.698413848876953,0.06803455191026656,
sb,22,15.28125,,0.9985461086034775,,0.0010984007194638253,6.593418220290914e-07,0.3,0.0011,17.20712661743164,0.058115455429202934,
sb,23,13.890625,,0.9951183646917343,,0.0011443861193954944,6.89311491441913e-07,0.3,0.00115,14.479122161865234,0.06906496048729915,
sb,24,13.59375,,0.9965312480926514,,0.0011958374977111817,7.192811608547345e-07,0.3,0.0012000000000000001,13.35776424407959,0.07486282747078865,
sb,25,14.484375,,0.9971080422401428,,0.0012463850528001788,7.49250830267556e-07,0.3,0.0012500000000000002,16.90584945678711,0.059151124145290127,
sb,26,16.296875,,0.9973593056201935,,0.0012965670973062514,7.792204996803775e-07,0.3,0.0013,18.00983428955078,0.05552521938417807,
sb,27,15.5,,0.9988932311534882,,0.001348505862057209,8.091919880826026e-07,0.3,0.00135,16.590330123901367,0.06027607603535986,
sb,28,14.3125,,0.9964964538812637,,0.0013950950354337695,8.391616574954242e-07,0.3,0.0014000000000000002,16.56160545349121,0.06038061966928445,
sb,29,14.765625,,0.9946080148220062,,0.0014421816214919092,8.691295079188421e-07,0.3,0.0014500000000000001,15.63544750213623,0.0639572356252274,
sb,30,14.828125,,0.9957282245159149,,0.0014935923367738724,8.990991773316637e-07,0.3,0.0015,15.104331970214844,0.06620617197582529,
sb,31,15.0,,0.995258167386055,,0.0015426501594483855,9.290688467444852e-07,0.3,0.0015500000000000002,16.506940841674805,0.060580576957985834,
sb,32,14.078125,,0.9961184710264206,,0.001593789553642273,9.590403351467103e-07,0.3,0.0016,13.210347175598145,0.07569823765473609,
sb,33,13.75,,0.9951902329921722,,0.0016420638844370844,9.890100045595318e-07,0.3,0.0016500000000000002,14.972162246704102,0.06679062005356876,
sb,34,14.8125,,0.995098203420639,,0.0016916669458150865,1.0189796739723533e-06,0.3,0.0017000000000000001,14.811986923217773,0.06751288704100197,
sb,35,13.8125,,0.9950540512800217,,0.0017413445897400382,1.0489493433851749e-06,0.3,0.0017500000000000003,15.106324195861816,0.06619744069003479,
sb,36,12.96875,,0.9941059798002243,,0.0017893907636404036,1.0789208317874e-06,0.3,0.0018,14.101903915405273,0.0709124105510019,
sb,37,13.703125,,0.9941337257623672,,0.0018391473926603794,1.1088905012002215e-06,0.3,0.00185,13.94701862335205,0.07169991142950509,
sb,38,14.90625,,0.9938974529504776,,0.0018884051606059074,1.138860170613043e-06,0.3,0.0019,15.541180610656738,0.06434517589444204,
sb,39,13.640625,,0.9923989623785019,,0.0019351779766380787,1.1688298400258645e-06,0.3,0.0019500000000000001,15.652446746826172,0.0638877752580611,
sb,40,14.109375,,0.9934756308794022,,0.0019869512617588046,1.198799509438686e-06,0.3,0.002,14.435763359069824,0.06927240182083697,
sb,41,13.671875,,0.9924046993255615,,0.002034429633617401,1.2287709978409111e-06,0.3,0.00205,12.858312606811523,0.07777070215809367,
sb,42,13.828125,,0.9908501952886581,,0.0020807854101061824,1.2587406672537327e-06,0.3,0.0021000000000000003,14.30668830871582,0.0698973779550916,
sb,43,13.890625,,0.9903311729431152,,0.0021292120218276978,1.2887103366665542e-06,0.3,0.00215,13.294615745544434,0.0752184206854674,
sb,44,14.546875,,0.9909736961126328,,0.0021801421314477923,1.3186800060793757e-06,0.3,0.0022,15.35060977935791,0.06514399195689986,
sb,45,14.234375,,0.9906439334154129,,0.002228948850184679,1.3486514944816008e-06,0.3,0.00225,15.637127876281738,0.06395036274639612,
sb,46,13.921875,,0.991069957613945,,0.0022794609025120734,1.3786211638944224e-06,0.3,0.0023,13.348654747009277,0.07491391596775299,
sb,47,13.109375,,0.9893124103546143,,0.0023248841643333435,1.4085908333072439e-06,0.3,0.00235,14.526472091674805,0.06883983899801144,
sb,48,13.875,,0.987374871969223,,0.0023696996927261354,1.4385605027200654e-06,0.3,0.0024000000000000002,16.82158088684082,0.05944744472752139,
sb,49,12.921875,,0.987286776304245,,0.0024188526019454006,1.468530172132887e-06,0.3,0.0024500000000000004,13.39272689819336,0.07466739280220051,
sb,50,13.5,,0.9873543083667755,,0.0024683857709169393,1.498501660535112e-06,0.3,0.0025000000000000005,12.324136734008789,0.08114158594495896,
sb,51,13.9375,,0.9878403693437576,,0.0025189929418265823,1.5284713299479336e-06,0.3,0.00255,15.083681106567383,0.066296813949786,
sb,52,13.796875,,0.9880524128675461,,0.0025689362734556197,1.558440999360755e-06,0.3,0.0026,15.012567520141602,0.06661085778021318,
sb,53,13.671875,,0.9876665323972702,,0.002617316310852766,1.5884106687735766e-06,0.3,0.00265,14.607263565063477,0.06845909198158939,
sb,54,13.828125,,0.9861791133880615,,0.0026626836061477664,1.6183803381863981e-06,0.3,0.0027,15.757244110107422,0.0634628741556751,
sb,55,12.46875,,0.983116552233696,,0.002703570518642664,1.6483518265886232e-06,0.3,0.0027500000000000003,12.712440490722656,0.07866310176474649,
sb,56,13.25,,0.9834165573120117,,0.0027535663604736334,1.6783214960014448e-06,0.3,0.0028000000000000004,15.187439918518066,0.06584388187641148,
sb,57,14.546875,,0.984370544552803,,0.0028054560519754886,1.7082911654142663e-06,0.3,0.00285,16.38663673400879,0.06102533523090814,
sb,58,13.3125,,0.9818668067455292,,0.002847413739562035,1.7382608348270878e-06,0.3,0.0029000000000000002,13.197712898254395,0.0757707041901378,
sb,59,12.53125,,0.9816945195198059,,0.0028959988325834274,1.768232323229313e-06,0.3,0.00295,11.108994483947754,0.09001714794664606,
sb,60,12.890625,,0.9794857501983643,,0.0029384572505950926,1.7982019926421344e-06,0.3,0.003,12.096768379211426,0.08266670640057248,
sb,61,14.0625,,0.981695830821991,,0.0029941722840070724,1.828171662054956e-06,0.3,0.00305,13.326772689819336,0.07503692178706745,
sb,62,12.78125,,0.9784427583217621,,0.003033172550797463,1.8581413314677775e-06,0.3,0.0031000000000000003,14.295762062072754,0.06995080050003359,
sb,63,12.84375,,0.9795558452606201,,0.0030856009125709532,1.888111000880599e-06,0.3,0.00315,14.503484725952148,0.06894894702172001,
sb,64,13.09375,,0.9779274165630341,,0.0031293677330017093,1.918082489282824e-06,0.3,0.0032,15.968622207641602,0.06262281034624649,
sb,65,13.5625,,0.979220062494278,,0.0031824652031064034,1.9480521586956456e-06,0.3,0.0032500000000000003,12.985634803771973,0.07700817211566179,
sb,66,12.890625,,0.9763779491186142,,0.0032220472320914273,1.978021828108467e-06,0.3,0.0033000000000000004,13.926066398620605,0.07180778630346407,
sb,67,12.953125,,0.9754246920347214,,0.003267672718316317,2.0079914975212887e-06,0.3,0.0033500000000000005,12.625789642333984,0.07920296696905378,
sb,68,12.859375,,0.9771554619073868,,0.003322328570485115,2.0379629859235138e-06,0.3,0.0034000000000000002,12.78296947479248,0.07822908456223425,
sb,69,12.78125,,0.9742944091558456,,0.003361315711587668,2.0679326553363353e-06,0.3,0.0034500000000000004,13.960959434509277,0.07162831499446654,
sb,70,11.921875,,0.9748901277780533,,0.003412115447223187,2.097902324749157e-06,0.3,0.0035000000000000005,12.523353576660156,0.07985081582809461,
sb,71,13.4375,,0.9741806536912918,,0.0034583413206040856,2.1278719941619784e-06,0.3,0.0035499999999999998,15.063881874084473,0.06638395125232462,
sb,72,11.4375,,0.9711318165063858,,0.003496074539422989,2.1578416635748e-06,0.3,0.0036,11.076706886291504,0.0902795397824959,
sb,73,11.671875,,0.9711169004440308,,0.0035445766866207123,2.187813151977025e-06,0.3,0.00365,12.108296394348145,0.08258800143567475,
sb,74,11.703125,,0.9705979973077774,,0.0035912125900387764,2.2177828213898465e-06,0.3,0.0037,11.435273170471191,0.08744871985937831,
sb,75,12.546875,,0.9708107262849808,,0.0036405402235686777,2.247752490802668e-06,0.3,0.00375,13.338881492614746,0.07496880458482696,
sb,76,12.546875,,0.9695301800966263,,0.00368421468436718,2.2777221602154896e-06,0.3,0.0038,13.756437301635742,0.07269324012265099,
sb,77,12.078125,,0.9677943885326385,,0.0037260083958506585,2.307691829628311e-06,0.3,0.00385,12.172874450683594,0.08214986559266146,
sb,78,12.03125,,0.9674700051546097,,0.003773133020102978,2.337663318030536e-06,0.3,0.0039000000000000003,12.8820219039917,0.07762756556795902,
sb,79,12.9375,,0.9677885472774506,,0.00382276476174593,2.3676329874433577e-06,0.3,0.00395,14.153862953186035,0.07065209005537955,
sb,80,12.140625,,0.9660448879003525,,0.00386417955160141,2.3976026568561792e-06,0.3,0.004,13.974309921264648,0.07155988421856196,
sb,81,12.0,,0.9661991596221924,,0.00391310659646988,2.4275723262690008e-06,0.3,0.004050000000000001,12.713632583618164,0.07865572592435345,
sb,82,12.984375,,0.9653061628341675,,0.003957755267620087,2.4575419956818223e-06,0.3,0.0041,15.459457397460938,0.0646853233131093,
sb,83,11.78125,,0.9624358862638474,,0.003994108927994966,2.4875134840840474e-06,0.3,0.00415,12.96048355102539,0.07715761499661665,
sb,84,12.421875,,0.9629376977682114,,0.004044338330626489,2.517483153496869e-06,0.3,0.004200000000000001,13.71411418914795,0.072917578649834,
sb,85,12.546875,,0.9598375409841537,,0.004079309549182654,2.547451003920287e-06,0.3,0.00425,12.901548385620117,0.07751007631879177,
sb,86,12.265625,,0.9598121792078018,,0.004127192370593548,2.5774206733331084e-06,0.3,0.0043,14.642440795898438,0.06829462477868545,
sb,87,11.921875,,0.9589097201824188,,0.0041712572827935215,2.6073921617353335e-06,0.3,0.00435,14.865181922912598,0.0672712924191422,
sb,88,12.296875,,0.9576060324907303,,0.004213466542959213,2.637361831148155e-06,0.3,0.0044,14.502620697021484,0.06895305482307607,
sb,89,12.296875,,0.9562331587076187,,0.004255237556248903,2.6673315005609766e-06,0.3,0.00445,14.650833129882812,0.06825550404777551,
sb,90,12.828125,,0.9551098346710205,,0.004297994256019592,2.697301169973798e-06,0.3,0.0045,12.781742095947266,0.07823659658389384,
sb,91,12.390625,,0.9547895342111588,,0.0043442923806607725,2.727272658376023e-06,0.3,0.00455,14.421806335449219,0.06933944172734943,
sb,92,12.234375,,0.9530902355909348,,0.0043842150837183,2.7572423277888447e-06,0.3,0.0046,14.55974292755127,0.06868253134522788,
sb,93,12.546875,,0.9514806866645813,,0.004424385192990304,2.7872119972016662e-06,0.3,0.0046500000000000005,15.088133811950684,0.06627724889395809,
sb,94,10.453125,,0.950604721903801,,0.004467842192947865,2.8171816666144878e-06,0.3,0.0047,10.652941703796387,0.09387078497234526,
sb,95,11.3125,,0.9474121779203415,,0.004500207845121623,2.8471513360273093e-06,0.3,0.004750000000000001,12.650372505187988,0.07904905563768137,
sb,96,11.671875,,0.9475430995225906,,0.004548206877708435,2.8771228244295344e-06,0.3,0.0048000000000000004,14.726814270019531,0.06790334838647176,
sb,97,11.546875,,0.9455460608005524,,0.004585898394882679,2.907092493842356e-06,0.3,0.00485,14.362229347229004,0.06962707361256115,
sb,98,11.453125,,0.9468981176614761,,0.004639800776541234,2.9370621632551774e-06,0.3,0.004900000000000001,12.365470886230469,0.0808703533573919,
sb,99,11.375,,0.946263775229454,,0.004684005687385798,2.967031832667999e-06,0.3,0.00495,13.735591888427734,0.0728035608601987,
sb,100,11.640625,,0.9413023293018341,,0.004706511646509172,2.9970015020808205e-06,0.3,0.005000000000000001,13.825390815734863,0.07233068586111045,
sb,101,11.15625,,0.9436386823654175,,0.004765375345945359,3.0269729904830456e-06,0.3,0.005050000000000001,14.854351997375488,0.06732033818618834,
sb,102,11.265625,,0.9414747357368469,,0.004801521152257919,3.056942659895867e-06,0.3,0.0051,13.119524002075195,0.07622227756447748,
sb,103,11.59375,,0.9400541633367538,,0.0048412789411842825,3.0869123293086886e-06,0.3,0.00515,13.495027542114258,0.07410136784673287,
sb,104,11.359375,,0.9378343373537064,,0.004876738554239273,3.11688199872151e-06,0.3,0.0052,13.26107406616211,0.07540867315956484,
sb,105,11.78125,,0.9376159310340881,,0.004922483637928963,3.1468516681343317e-06,0.3,0.00525,14.534612655639648,0.06880128309521788,
sb,106,11.0,,0.9353901743888855,,0.004957567924261093,3.1768231565365568e-06,0.3,0.0053,13.064033508300781,0.0765460375897389,
sb,107,10.453125,,0.9335588067770004,,0.004994539616256953,3.2067928259493783e-06,0.3,0.005350000000000001,12.424369812011719,0.08048697963201426,
sb,108,10.625,,0.9331070929765701,,0.005038778302073479,3.2367624953622e-06,0.3,0.0054,14.116373062133789,0.07083972601166456,
sb,109,11.5625,,0.9323803037405014,,0.005081472655385733,3.2667321647750214e-06,0.3,0.00545,14.94912338256836,0.06689355451879302,
sb,110,10.25,,0.9312010705471039,,0.005121605888009072,3.2967036531772465e-06,0.3,0.0055000000000000005,12.707012176513672,0.07869670589033484,
sb,111,10.734375,,0.9298425912857056,,0.005160626381635666,3.326673322590068e-06,0.3,0.00555,14.406096458435059,0.06941505652729958,
sb,112,10.984375,,0.9294898360967636,,0.005205143082141877,3.3566429920028895e-06,0.3,0.005600000000000001,14.532245635986328,0.0688124894836412,
sb,113,11.140625,,0.9260055273771286,,0.005231931229680777,3.386612661415711e-06,0.3,0.0056500000000000005,14.4100980758667,0.06939578028790444,
sb,114,10.25,,0.9239896237850189,,0.005266740855574608,3.416584149817936e-06,0.3,0.0057,14.482706069946289,0.06904786958806992,
sb,115,11.203125,,0.9208657592535019,,0.005294978115707637,3.4465538192307577e-06,0.3,0.005750000000000001,13.68281364440918,0.07308438351848792,
sb,116,10.5,,0.9225809872150421,,0.005350969725847245,3.476523488643579e-06,0.3,0.0058000000000000005,14.256919860839844,0.07014137764404128,
sb,117,9.5,,0.9210401326417923,,0.005388084775954486,3.5064931580564007e-06,0.3,0.005850000000000001,13.157979965209961,0.07599950772413591,
sb,118,10.390625,,0.9224463999271393,,0.005442433759570122,3.5364628274692222e-06,0.3,0.0059,13.809020042419434,0.0724164348323151,
sb,119,10.921875,,0.9177590161561966,,0.00546066614612937,3.5664343158714473e-06,0.3,0.00595,15.37403392791748,0.0650447374247116,
sb,120,10.703125,,0.9165099859237671,,0.005499059915542602,3.596403985284269e-06,0.3,0.006,14.420784950256348,0.06934435285245855,
sb,121,10.6875,,0.915859118103981,,0.005540947664529085,3.6263736546970904e-06,0.3,0.00605,14.136821746826172,0.07073725749032012,
sb,122,9.859375,,0.9146943241357803,,0.00557963537722826,3.656343324109912e-06,0.3,0.0061,13.509329795837402,0.07402291713302667,
sb,123,9.90625,,0.9131209850311279,,0.0056156940579414364,3.6863129935227334e-06,0.3,0.00615,14.622477531433105,0.06838786367428892,
sb,124,10.453125,,0.9106143116950989,,0.005645808732509613,3.7162844819249585e-06,0.3,0.006200000000000001,14.998037338256836,0.06667539074924227,
sb,125,10.4375,,0.9079992324113846,,0.005674995202571154,3.74625415133778e-06,0.3,0.00625,15.673565864562988,0.06380169060704567,
sb,126,9.890625,,0.9066740870475769,,0.005712046748399735,3.7762238207506016e-06,0.3,0.0063,14.842668533325195,0.06737332965125312,
sb,127,9.859375,,0.9055145382881165,,0.00575001731812954,3.806193490163423e-06,0.3,0.006350000000000001,13.980087280273438,0.07153031164626898,
sb,128,9.703125,,0.9048499912023544,,0.005791039943695069,3.836163159576245e-06,0.3,0.0064,14.70953369140625,0.06798312040199003,
sb,129,9.5,,0.9015998691320419,,0.005815319155901671,3.86613464797847e-06,0.3,0.006450000000000001,15.205826759338379,0.0657642636488587,
sb,130,9.734375,,0.9034032672643661,,0.0058721212372183805,3.896104317391291e-06,0.3,0.006500000000000001,14.942550659179688,0.0669229787342677,
sb,131,9.328125,,0.9023055285215378,,0.0059101012118160726,3.926073986804113e-06,0.3,0.00655,13.408872604370117,0.0745774853341576,
sb,132,9.53125,,0.9002417325973511,,0.0059415954351425175,3.956045475206338e-06,0.3,0.006600000000000001,14.769516944885254,0.06770702140981694,
